imageidx;x;y;z;gt_id
92;8.193609118356349;-1.1142826631742797;20.54615577142715;0
98;7.656857195926657;-1.0167113267931007;8.747078084807436;0
165;9.601003400582012;-1.4818144069771142;18.1648230293905;1
166;9.454630198671993;-1.4391137925292568;15.70782169470018;1
166;8.802517429167226;-2.8438685345378083;15.714847700747493;2
172;7.826019916965152;-1.1776447148042453;13.774120623601984;3
246;6.086333462651043;-0.934419302159316;15.389439655189165;4
246;-6.7442838709722555;-0.9975611941724214;16.147082034074256;5
249;6.196850966829079;-0.6432891904726368;7.444719897664798;4
249;-6.845999679439966;-0.8889861224442697;8.408734294854495;5
349;6.391712063998175;-2.522341125755585;65.88145230686285;6
364;6.625758299318961;-2.16312087726354;25.805665105745;6
369;6.530668420028696;-2.0306784087166743;12.52913417300587;6
437;7.418738681488278;-1.1331462748119052;26.321375311820308;7
443;7.400456395030957;-0.9824368396669064;10.267153235834046;7
524;4.693929425434211;0.7171837540851256;10.405253031042248;8
551;5.632523859466075;-0.8818097207064053;9.68815076362733;9
573;6.7425276752345145;-1.0304520604626497;13.172986277395644;10
575;6.681208649002078;-0.9318213382415328;7.904277212272253;10
587;7.236209571401527;-2.6291514043676583;66.77222219037546;11
731;5.305966924742492;-0.8853920910784753;6.965126783874147;12
763;6.7698369023928775;-0.9262656120164092;9.917354984712206;13
882;3.5699085985913124;-1.0145737037624003;5.692944525268327;14
883;3.364424028041116;-1.0482262170876742;4.069319532419359;14
1089;-11.211563315246064;-1.108600196837328;18.34859734890015;15
1091;-11.285145141733839;-1.1138107784048303;14.99822880530911;15
