imageidx;x;y;z;gt_id
109;-2.8757734082331496;-0.9220633963728664;5.21678762334259;0
110;-2.8809698114998086;-0.920465669554012;4.2375158063938345;0
111;-2.8851297309668285;-0.8611556999394913;3.288500950689056;0
571;5.211990724815891;-1.2358229401212242;14.619760596548106;1
572;4.88451761750863;-1.184591749906711;13.9982232559427;1
573;4.587902203124432;-1.170398803001388;13.365168509043524;1
574;4.328298778288262;-1.2216270895902572;12.693260621887095;1
578;3.7521539998914935;-1.4497319684898209;9.815423946022504;1
579;3.6868011113068206;-1.4281534032069043;9.074704410437327;1
580;3.6189779836772704;-1.4507026935438632;8.32209456089218;1
581;3.5697756689474858;-1.4267413228030386;7.577369367914508;1
582;3.5546056804225614;-1.2693405650519287;6.860633082260844;1
583;3.5370181089001935;-1.0916967554558603;6.153886685179443;1
584;3.5143279441984365;-0.9963977914262452;5.430307307218674;1
918;1.6215881160586243;-1.5651150723084577;12.202532147329874;2
919;1.6350673636616504;-1.5762386654056997;11.185565413758317;2
920;1.6769440524560442;-1.5973123588352351;10.157260020692094;2
922;1.738863898986721;-1.5734595378784233;8.112132209084495;2
924;1.7991850104479017;-1.5546514370510098;6.067131049496814;2
