imageidx;x;y;z;gt_id
448;10.743806143804145;-1.4095019567643128;17.887333736287793;0
449;10.094331056108734;-1.3443832045975208;17.21216519205202;0
450;9.446723092807552;-1.3001891563471941;16.516614227410873;0
451;8.834637426558492;-1.2510009945167395;15.767880231536546;0
460;4.606459350346068;-1.3307351267501584;7.996980042437327;0
461;4.307152647193932;-1.3237118008702329;7.084064578758402;0
497;8.470687430022501;-1.5197951051160117;15.191853070480526;1
498;9.260844778144225;-1.5561392079661676;13.956413876819635;1
499;10.039216867446397;-1.5682453548527076;12.662519678531337;1
818;-6.258789157847876;-1.0867252432874257;10.20452034258265;2
819;-6.2487212019949325;-1.0767648780728385;8.901921958819246;2
820;-6.243271326537039;-1.0924545535293253;7.58710027090354;2
978;2.307469835920526;-1.3370662851117057;22.652241399792338;3
1741;3.09931691182142;-1.8274524832425707;15.786026390498145;4
1745;3.2361466159404313;-1.6831825106804863;12.227660630569098;4
1749;3.269685201182844;-1.529178152567626;8.91540622423301;4
1750;3.2525136136708253;-1.490129024113926;8.13532994736944;4
1751;3.2374295304840754;-1.4450884821141352;7.37630760854513;4
1752;3.2208666388946736;-1.4073761229506392;6.636899693084103;4
1965;2.8428389953519844;-1.2940140382159342;8.562783982830476;5
1966;2.9380472077660498;-1.2913823234892683;7.359234366999968;5
1967;2.999516619517831;-1.2910055947236707;6.2010887365145075;5
3332;7.7355264882972445;-1.3333361934101653;10.471778918673287;6
3333;7.157216769039023;-1.332192165325318;10.306276163640842;6
3338;5.176617854766102;-1.1890186266133136;8.680764429862537;6
3339;4.8943328041610865;-1.1768905109427013;8.243882703486037;6
3340;4.638314373445948;-1.1892417550086938;7.765247554251546;6
3342;4.215409052647866;-1.235835187857582;6.6867092603412095;6
3380;1.9092447745319916;-1.0633849984043389;17.076883159780458;7
3381;1.8879334553243896;-1.0323066669844283;16.177781703427463;7
3382;1.871363689968552;-1.0640393237962955;15.280019396761315;7
3383;1.857205456803915;-1.0553189488947374;14.402688055920803;7
3384;1.8473371555361042;-1.0166666449902275;13.540931856351971;7
3385;1.8671103613258648;-0.9885060297066872;12.689620207945511;7
3386;1.8296150240214784;-1.0273317166924882;11.831200463500549;7
3394;2.348907731502587;-1.0287445277501852;5.680000955454132;7
4241;2.4806790640696126;-1.3130672446168667;21.419507270049746;8
4242;2.490852682584616;-1.3509326647736086;20.153355853244022;8
4284;2.856774662326085;-1.3823324970487418;8.589279553814443;9
4285;2.8569928436685648;-1.3669344223970201;7.205430361507045;9
4286;2.8547800963326835;-1.338598809707517;5.8330071573683755;9
4545;2.900362702210262;-1.3523792256158507;11.583341280818207;10
4546;2.927543042945401;-1.2761908220599314;10.296735481844458;10
4549;2.9579761787697705;-1.232455003832777;6.425684653984009;10
4573;2.5925141395102456;-1.0278139822590768;16.739062760273658;11
4574;2.64531388339346;-1.0607800820867457;15.45801132712008;11
4575;2.6960101002148806;-1.0919969064573198;14.17854588909636;11
